 id,prompt,answer,family,rule_name,source
00890aff,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01110000 -> 00011000
11101010 -> 10111000
00001011 -> 00000100
00111101 -> 01011110
01010101 -> 01010100
01111001 -> 01111100
11001001 -> 01100100
01101110 -> 10111011
10111001 -> 01101100
01111110 -> 10111111

Now, determine the output for: 11100101",01110000,bit_manipulation,official_train,official_train
008b52fd,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10011001 -> 01001110
10110101 -> 00010110
10011101 -> 01000110
10011110 -> 11000010
10111000 -> 10001110
11010000 -> 01011111
00110001 -> 00011101
11000111 -> 11110011
11110001 -> 10011111
11010001 -> 11011111

Now, determine the output for: 00001101",01100101,bit_manipulation,official_train,official_train
009a74b6,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01110101 -> 00000111
01101101 -> 10000110
10001000 -> 01101110
11101010 -> 00001110
10100101 -> 00011011
10001011 -> 00111110
10101101 -> 10011010
11101101 -> 10011110
10110001 -> 11011011
01100001 -> 11000111

Now, determine the output for: 00110000",11111011,bit_manipulation,official_train,official_train
00a3fd23,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
wfmkg gajifbgk vdkqig -> mouse explores castle
yuelxq rbgdwk eu zdiigh -> knight dreams in valley
jbeuvgkk pdqvxgk qxg vmbefmk sffy -> princess watches the curious book
qxg duveguq dievg bgdrk -> the ancient alice reads
Now, decrypt the following text: petdbr pdqvxgk qxbfmlx iesbdbh",wizard watches through library,text_decryption,official_train,official_train
00a77d86,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
22.62 m becomes 40.87
32.87 m becomes 59.39
12.43 m becomes 22.46
31.75 m becomes 57.37
Now, convert the following measurement: 11.38 m",20.56,unit_conversion,official_train,official_train
00c032a8,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
}`]?( = ())
}#<)\ = #?
?(!&& = #@@#
(?!@` = )#))
Now, determine the result for: ))!\)",\^?,equation_symbol_transformation,official_train,official_train
00c8ab45,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
6.43 m becomes 8.04
28.26 m becomes 35.36
7.35 m becomes 9.20
18.66 m becomes 23.35
Now, convert the following measurement: 18.98 m",23.75,unit_conversion,official_train,official_train
00d1932c,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
42.94 m becomes 22.68
17.68 m becomes 9.34
46.96 m becomes 24.81
46.08 m becomes 24.34
31.21 m becomes 16.49
Now, convert the following measurement: 23.62 m",12.48,unit_conversion,official_train,official_train
00d8b3db,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
34/44 = 1
41/32 = 9
34|25 = 69
87\64 = 8853
Now, determine the result for: 69/52",17/,equation_symbol_transformation,official_train,official_train
00d9f682,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
4 -> IV
42 -> XLII
59 -> LIX
77 -> LXXVII
55 -> LV
Now, write the number 100 in the Wonderland numeral system.",C,numeral_system,official_train,official_train
00ec1c63,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.21s, distance = 8.94 m
For t = 1.27s, distance = 9.85 m
For t = 3.71s, distance = 84.03 m
For t = 4.89s, distance = 145.98 m
For t = 2.53s, distance = 39.08 m
Now, determine the falling distance for t = 1.12s given d = 0.5*g*t^2.",7.66,gravity_formula,official_train,official_train
00ed1836,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.28s, distance = 53.97 m
For t = 4.11s, distance = 84.74 m
For t = 3.11s, distance = 48.52 m
For t = 2.12s, distance = 22.55 m
For t = 4.66s, distance = 108.94 m
Now, determine the falling distance for t = 2.2s given d = 0.5*g*t^2.",24.28,gravity_formula,official_train,official_train
00efa37c,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
vmelt lyvutu wyt lfmfcaom keccfc -> alice chases the colorful mirror
lvw afobd wyt xfmdtb dffc -> cat found the golden door
wyt uemitc wtvlytc tnjmfctu -> the silver teacher explores
jcebltuu lctvwtu wyt locefou sffp -> princess creates the curious book
pbexyw hvwlytu wyt xfmdtb joggmt -> knight watches the golden puzzle
Now, decrypt the following text: wocwmt hvwlytu wyt kzuwtcefou xvcdtb",turtle watches the mysterious garden,text_decryption,official_train,official_train
00fdc0be,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01101111 -> 10111111
01001110 -> 00111111
01111101 -> 11111110
10111111 -> 11111111
01101011 -> 10111101
00010101 -> 11011110
11011111 -> 11111111

Now, determine the output for: 10101111",11111111,bit_manipulation,official_train,official_train
010055e2,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
5.08 m becomes 3.05
22.98 m becomes 13.78
22.84 m becomes 13.70
33.62 m becomes 20.17
Now, convert the following measurement: 47.17 m",28.29,unit_conversion,official_train,official_train
0106eb4a,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
32 -> XXXII
76 -> LXXVI
51 -> LI
1 -> I
Now, write the number 84 in the Wonderland numeral system.",LXXXIV,numeral_system,official_train,official_train
0122d53a,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
93 -> XCIII
20 -> XX
74 -> LXXIV
20 -> XX
Now, write the number 51 in the Wonderland numeral system.",LI,numeral_system,official_train,official_train
01248b76,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01101100 -> 00011000
01010011 -> 10010110
00000000 -> 00000000
11011010 -> 00010101
00011010 -> 10010100
00000001 -> 00010010
11110110 -> 10001101
01100110 -> 10101100

Now, determine the output for: 11110010",11000101,bit_manipulation,official_train,official_train
012cab1f,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
`(]&: = %@#:
&{>`% = {{
(""'%: = {@{
:%>&: = :""
`('""@ = %@{
Now, determine the result for: {`'(&",|@{,equation_symbol_transformation,official_train,official_train
012fb81b,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10000100 -> 00000000
01101111 -> 10100011
01001111 -> 10100010
00010010 -> 00000000
10010100 -> 00000000
00101000 -> 00000000
01011001 -> 00100000
00010100 -> 00000000
00111000 -> 00000000
01110000 -> 00000000

Now, determine the output for: 10101101",10000100,bit_manipulation,official_train,official_train
0133bcec,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
%|*""| = %|""|
\(*[^ = \([^
(%+[@ = (%[@
|[*([ = |[([
[^-[( = -^
Now, determine the result for: \(*[#",\([#,equation_symbol_transformation,official_train,official_train
0140788e,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
40.61 m becomes 73.32
34.78 m becomes 62.79
12.78 m becomes 23.07
31.68 m becomes 57.19
Now, convert the following measurement: 21.46 m",38.74,unit_conversion,official_train,official_train
01466f0b,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
15.99 m becomes 28.03
10.68 m becomes 18.72
34.08 m becomes 59.75
8.82 m becomes 15.46
34.33 m becomes 60.19
Now, convert the following measurement: 26.76 m",46.91,unit_conversion,official_train,official_train
014c4f83,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
21.42 m becomes 31.77
16.9 m becomes 25.07
49.17 m becomes 72.93
Now, convert the following measurement: 36.6 m",54.28,unit_conversion,official_train,official_train
014c7478,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
37.09 m becomes 65.36
42.77 m becomes 75.36
6.69 m becomes 11.79
Now, convert the following measurement: 37.79 m",66.59,unit_conversion,official_train,official_train
015430cf,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
76 -> LXXVI
50 -> L
31 -> XXXI
74 -> LXXIV
Now, write the number 77 in the Wonderland numeral system.",LXXVII,numeral_system,official_train,official_train
0162e157,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
23 -> XXIII
14 -> XIV
32 -> XXXII
64 -> LXIV
54 -> LIV
Now, write the number 52 in the Wonderland numeral system.",LII,numeral_system,official_train,official_train
016482c8,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
48.1 m becomes 62.12
25.84 m becomes 33.37
24.4 m becomes 31.51
9.65 m becomes 12.46
Now, convert the following measurement: 48.26 m",62.33,unit_conversion,official_train,official_train
016c474c,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11000011 -> 00001010
01100100 -> 10010011
01110000 -> 11000011
00001010 -> 00101000
01010100 -> 01010010
01111101 -> 11110111
10110111 -> 11011001
11001100 -> 00110110
10110100 -> 11010101
10000111 -> 00011000

Now, determine the output for: 00000001",00000100,bit_manipulation,official_train,official_train
01714be2,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.32s, distance = 9.87 m
For t = 1.07s, distance = 6.48 m
For t = 1.48s, distance = 12.4 m
Now, determine the falling distance for t = 4.98s given d = 0.5*g*t^2.",140.44,gravity_formula,official_train,official_train
017a161b,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
tfsu lsjimjx xjlsjm -> bird creates secret
sittfm pnvvngx mqj ihlfjhm unns -> rabbit follows the ancient door
zndxj jabvnsjx wisujh -> mouse explores garden
Now, decrypt the following text: sittfm lsjimjx fh nljih",rabbit creates in ocean,text_decryption,official_train,official_train
017a871e,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
#]+\# = ""!
#^-{] = ]#
\{*\! = #\^:
Now, determine the result for: #!-""^",\:,equation_symbol_transformation,official_train,official_train
0184a864,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
mof mzodvd dfrqy -> cat chases story
lrsdv dfsaevd fzv iedv mqydfoc -> mouse studies the wise crystal
fzv aoqx aqourn aqoid -> the dark dragon draws
Now, decrypt the following text: iehoqa qvoad en beccouv",wizard reads in village,text_decryption,official_train,official_train
0186fc54,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
62 -> LXII
15 -> XV
47 -> XLVII
Now, write the number 64 in the Wonderland numeral system.",LXIV,numeral_system,official_train,official_train
018871ed,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
85 -> LXXXV
86 -> LXXXVI
89 -> LXXXIX
48 -> XLVIII
Now, write the number 39 in the Wonderland numeral system.",XXXIX,numeral_system,official_train,official_train
018c6f61,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
lzddf adda edm -> queen sees key
uqd iztshza udwiqdt sgwvsfda -> the curious teacher imagines
pstc dokbhtda xhtdau -> bird explores forest
udwiqdt dokbhtda fdwt nwbbdm -> teacher explores near valley
Now, decrypt the following text: uqd rsad ctwvhf rwuiqda",the wise dragon watches,text_decryption,official_train,official_train
018d465c,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
64 -> LXIV
17 -> XVII
1 -> I
Now, write the number 15 in the Wonderland numeral system.",XV,numeral_system,official_train,official_train
01a065bb,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.28s, distance = 21.1 m
For t = 1.22s, distance = 6.04 m
For t = 1.52s, distance = 9.38 m
For t = 4.51s, distance = 82.54 m
Now, determine the falling distance for t = 3.33s given d = 0.5*g*t^2.",45.0,gravity_formula,official_train,official_train
01a44deb,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
34.56 m becomes 59.73
8.39 m becomes 14.50
49.63 m becomes 85.77
Now, convert the following measurement: 13.46 m",23.26,unit_conversion,official_train,official_train
01b2aa67,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
:|+>\ = {]
|}&{> = """"@]
@:^]] = {|
|{&{{ = ""{:@
Now, determine the result for: |}+@}",+},equation_symbol_transformation,official_train,official_train
01c5cb71,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ytales ytabq qietz -> dragon draws story
oaiift xegsy weices -> hatter found potion
arcvf fjwretfq iof qitaslf itfaqgtf -> alice explores the strange treasure
degqf ytfadq dcttet -> mouse dreams mirror
Now, decrypt the following text: qigyfsi xerrebq peen",student follows book,text_decryption,official_train,official_train
01cd504a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
64-65 = 201
28-68 = 861
82/15 = 8241
Now, determine the result for: 85/77",6644,equation_symbol_transformation,official_train,official_train
01d894fb,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10001101 -> 00100100
01001001 -> 00000000
01101100 -> 00100000
01000111 -> 00011000
01100101 -> 00000000
00111111 -> 11111000
01111001 -> 11000000
10110111 -> 10011100

Now, determine the output for: 01111000",11000000,bit_manipulation,official_train,official_train
01d96398,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
18.41 m becomes 14.71
35.47 m becomes 28.35
40.62 m becomes 32.46
47.34 m becomes 37.83
45.18 m becomes 36.11
Now, convert the following measurement: 17.16 m",13.71,unit_conversion,official_train,official_train
01e09228,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01000111 -> 01110000
00100010 -> 00101010
10101100 -> 01101010
10000110 -> 01100000
01100010 -> 00101110
00100011 -> 00111010
00001011 -> 10010000
11100110 -> 01111110

Now, determine the output for: 01011001",10010101,bit_manipulation,official_train,official_train
01e395d0,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10111100 -> 00011011
00101100 -> 10011110
10001101 -> 00011011
11101000 -> 10111110
01101010 -> 10101110
01000001 -> 01110101
01111111 -> 10000111
00110010 -> 01101111

Now, determine the output for: 11010100",01011101,bit_manipulation,official_train,official_train
01ef1e3e,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
'(-^} = }`
}'-]` = `<
[/*^< = /([
^}*'< = ^`['
^]*}] = ][(`
Now, determine the result for: ''+`!",[](,equation_symbol_transformation,official_train,official_train
01f7d5de,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
83 -> LXXXIII
28 -> XXVIII
15 -> XV
Now, write the number 67 in the Wonderland numeral system.",LXVII,numeral_system,official_train,official_train
01f8c0c5,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
10.89 m becomes 6.13
32.14 m becomes 18.09
17.41 m becomes 9.80
14.2 m becomes 7.99
Now, convert the following measurement: 16.52 m",9.30,unit_conversion,official_train,official_train
01f90423,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.48s, distance = 15.58 m
For t = 2.53s, distance = 45.54 m
For t = 1.67s, distance = 19.84 m
For t = 3.15s, distance = 70.59 m
For t = 1.55s, distance = 17.09 m
Now, determine the falling distance for t = 4.46s given d = 0.5*g*t^2.",141.52,gravity_formula,official_train,official_train
01fa1f37,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ejrus ivjjvcq udlqmej -> alice follows crystal
mos yedt trbx uoeqsq -> the dark king chases
trbx ivgby fvmrvb -> king found potion
crhedy udsemsq zvvt -> wizard creates book
ngssb qmgyrsq wef -> queen studies map
Now, decrypt the following text: trbx qmgyrsq zslvby aejjsl",king studies beyond valley,text_decryption,official_train,official_train
0201e198,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01010111 -> 10111010
11100010 -> 00010111
00111100 -> 11100001
00001110 -> 01110000
10000111 -> 00111100
10111000 -> 11000101
10100110 -> 00110101
00101110 -> 01110001
01011001 -> 11001010

Now, determine the output for: 10111110",11110101,bit_manipulation,official_train,official_train
02021540,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10110100 -> 01000100
00100000 -> 01001000
10101111 -> 01110100
10100010 -> 01101101
11101001 -> 11101001
11011100 -> 10001110
10001011 -> 00110101

Now, determine the output for: 11101101",11100000,bit_manipulation,official_train,official_train
020a2ec4,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
23 -> XXIII
64 -> LXIV
80 -> LXXX
90 -> XC
57 -> LVII
Now, write the number 74 in the Wonderland numeral system.",LXXIV,numeral_system,official_train,official_train
020d8b25,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.61s, distance = 25.18 m
For t = 3.28s, distance = 104.52 m
For t = 2.26s, distance = 49.62 m
Now, determine the falling distance for t = 1.69s given d = 0.5*g*t^2.",27.75,gravity_formula,official_train,official_train
02102281,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
oujjqk pklaqwp kowuplow -> rabbit studies treasure
glwwf owuap kcw mqpw hodpkuz -> queen reads the wise crystal
voqfhwpp aowuxp kcw mqpw pwhowk -> princess dreams the wise secret
aouief moqkwp kcw hloqelp hodpkuz -> dragon writes the curious crystal
xelpw qxuiqfwp kcw mqpw vlttzw -> mouse imagines the wise puzzle
Now, decrypt the following text: oujjqk wnvzeowp ujebw qpzufa",rabbit explores above island,text_decryption,official_train,official_train
0214e81f,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.58s, distance = 8.84 m
For t = 3.31s, distance = 38.79 m
For t = 3.35s, distance = 39.74 m
For t = 1.91s, distance = 12.92 m
Now, determine the falling distance for t = 4.13s given d = 0.5*g*t^2.",60.39,gravity_formula,official_train,official_train
021ed764,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00110000 -> 11111111
01101111 -> 11111010
10101110 -> 11110111
10001110 -> 11110101
11111001 -> 11111011
01001101 -> 11111010
11101111 -> 11110010
01000100 -> 11111110
01110010 -> 11111111

Now, determine the output for: 10000100",11111101,bit_manipulation,official_train,official_train
0220c8b2,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
34.58 m becomes 68.32
43.89 m becomes 86.72
42.25 m becomes 83.48
7.81 m becomes 15.43
29.27 m becomes 57.83
Now, convert the following measurement: 49.47 m",97.74,unit_conversion,official_train,official_train
0224a397,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ban klrcnv svokab zlyvc -> the golden knight found
pynnv xamini glbolv -> queen chases potion
ban cmws gwovxnii cwnmfi -> the dark princess dreams
Now, decrypt the following text: pynnv inni ban aoccnv qlls",queen sees the hidden book,text_decryption,official_train,official_train
0228335b,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01000000 -> 00010010
10110111 -> 11101000
11010010 -> 10110010
11110001 -> 01111011
00001001 -> 01000010
10101111 -> 11101110
10111110 -> 10101010
01100111 -> 11011010
10010110 -> 10100001

Now, determine the output for: 01100011",11011011,bit_manipulation,official_train,official_train
