 id,prompt,answer,family,rule_name,source
synthetic_v3_bit_000002,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10001110 -> 10010101
10011111 -> 11010001
01010110 -> 11110110
01001111 -> 10010010
01111100 -> 01011110
00000100 -> 10111111
10100111 -> 00110001
11110110 -> 01110100
11010001 -> 11101000
01011110 -> 11010110

Now, determine the output for: 00110000",01101111,bit_manipulation,rotl2_xor_af,synthetic_v3
synthetic_v3_equ_000002,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
64*65 = 10
10'67 = 66
52|90 = 42
89+50 = 39
53-18 = 1853
96+59 = 43
Now, determine the result for: 47-51",5147,equation_symbol_transformation,numeric_operator_rules,synthetic_v3
synthetic_v3_gra_000002,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.08s, distance = 46.28 m
For t = 4.87s, distance = 65.93 m
For t = 3.08s, distance = 26.37 m
For t = 4.7s, distance = 61.41 m
For t = 2.1s, distance = 12.26 m
Now, determine the falling distance for t = 5.39s given d = 0.5*g*t^2.",80.76,gravity_formula,gravity_constant,synthetic_v3
synthetic_v3_num_000002,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
114 -> CXIV
177 -> CLXXVII
203 -> CCIII
134 -> CXXXIV
304 -> CCCIV
56 -> LVI
Now, write the number 334 in the Wonderland numeral system.",CCCXXXIV,numeral_system,roman_numeral,synthetic_v3
synthetic_v3_tex_000002,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
pzs rwkazp zxppsw uwkpsc -> the bright hatter writes
pzs rwkazp ywxafd ykcmflswc -> the bright dragon discovers
cpoysdp wsxyc lxbbst -> student reads valley
pzs rwkazp zxppsw mzxcsc -> the bright hatter chases
ukvxwy fqsdc mxcpbs -> wizard opens castle
Now, decrypt the following text: pzs ywxafd wsxyc pzs rwkazp mxcpbs",the dragon reads the bright castle,text_decryption,monoalphabetic_substitution,synthetic_v3
synthetic_v3_uni_000002,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
40.17 m becomes 66.64
60.28 m becomes 100.00
43.23 m becomes 71.72
9.59 m becomes 15.91
70.7 m becomes 117.29
Now, convert the following measurement: 49.24 m",81.69,unit_conversion,linear_scale,synthetic_v3
synthetic_v3_bit_000003,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01011000 -> 00111001
10001010 -> 01100011
10101111 -> 11000111
01001101 -> 10011011
00101110 -> 11110111
01011101 -> 10011001
01011111 -> 11011001
01011001 -> 00011001
00001000 -> 00110011
00110001 -> 00010100
11100100 -> 10101110
11010100 -> 10101000
00101000 -> 00110111
00110101 -> 10010100

Now, determine the output for: 00001011",01010011,bit_manipulation,rotl5_xor_32,synthetic_v3
synthetic_v3_equ_000003,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
#\_:| = (^+/?
#!$*[/ = (\#_']
%[{ = |'{
(<#<[[ = <""(""''
^#`?%^ = *(;>|*
\#>~ = ^(:}
Now, determine the result for: $#%\",#(|^,equation_symbol_transformation,symbol_substitution,synthetic_v3
synthetic_v3_gra_000003,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.00s, distance = 3.54 m
For t = 5.37s, distance = 102.08 m
For t = 4.69s, distance = 77.87 m
For t = 5.23s, distance = 96.83 m
For t = 3.23s, distance = 36.93 m
For t = 5.34s, distance = 100.95 m
For t = 3.84s, distance = 52.20 m
For t = 1.85s, distance = 12.12 m
Now, determine the falling distance for t = 2.70s given d = 0.5*g*t^2.",25.81,gravity_formula,gravity_constant,synthetic_v3
synthetic_v3_num_000003,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
82 -> LXXXII
74 -> LXXIV
50 -> L
347 -> CCCXLVII
200 -> CC
Now, write the number 28 in the Wonderland numeral system.",XXVIII,numeral_system,roman_numeral,synthetic_v3
synthetic_v3_tex_000003,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
bcu nesulb kermvh aelhn -> the silent wizard finds
cmbbuv hentgfuvn devvgv -> hatter discovers mirror
kermvh kvebun tmnbsu -> wizard writes castle
nbohulb tcmnun devvgv -> student chases mirror
youul kvebun bcu jvewcb devvgv -> queen writes the bright mirror
Now, decrypt the following text: kermvh hentgfuvn tmnbsu",wizard discovers castle,text_decryption,monoalphabetic_substitution,synthetic_v3
synthetic_v3_uni_000003,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
5.42 m becomes 4.95
49.1 m becomes 44.83
67.37 m becomes 61.51
Now, convert the following measurement: 42.12 m",38.46,unit_conversion,linear_scale,synthetic_v3
synthetic_v3_bit_000004,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11001101 -> 01100110
11111001 -> 01111100
11000110 -> 11100011
10010110 -> 11001011
00001010 -> 10000101
01101000 -> 10110100
10100001 -> 01010000
00111111 -> 00011111
00100110 -> 10010011
11011010 -> 11101101
01011001 -> 00101100
01111111 -> 00111111

Now, determine the output for: 10010011",01001001,bit_manipulation,rotl7_xor_80,synthetic_v3
synthetic_v3_equ_000004,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
$<\{ = }~?*
?%} = (+:
()/]? = /`#](
'+>@~ = [;)>""
Now, determine the result for: >{%",)*+,equation_symbol_transformation,symbol_substitution,synthetic_v3
synthetic_v3_gra_000004,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.00s, distance = 1.59 m
For t = 0.87s, distance = 1.21 m
For t = 2.80s, distance = 12.50 m
For t = 4.23s, distance = 28.54 m
For t = 4.36s, distance = 30.32 m
Now, determine the falling distance for t = 1.8s given d = 0.5*g*t^2.",5.17,gravity_formula,gravity_constant,synthetic_v3
synthetic_v3_num_000004,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
324 -> CCCXXIV
392 -> CCCXCII
363 -> CCCLXIII
245 -> CCXLV
162 -> CLXII
Now, write the number 282 in the Wonderland numeral system.",CCLXXXII,numeral_system,roman_numeral,synthetic_v3
synthetic_v3_tex_000004,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
sgy ctauyf rsxuyfs ublpr -> the golden student draws
rsxuyfs uormteybr hobbtb -> student discovers mirror
rsxuyfs mglryr ntbyrs -> student chases forest
dbofmyrr kxoaur dtsotf -> princess builds potion
utc ublpr hobbtb -> dog draws mirror
Now, decrypt the following text: rsxuyfs uormteybr ntbyrs",student discovers forest,text_decryption,monoalphabetic_substitution,synthetic_v3
synthetic_v3_uni_000004,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
27.11 m becomes 46.11
10.3 m becomes 17.52
71.24 m becomes 121.18
26.64 m becomes 45.31
61.9 m becomes 105.29
Now, convert the following measurement: 9.55 m",16.24,unit_conversion,linear_scale,synthetic_v3
synthetic_v3_bit_000005,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01101000 -> 00110010
00000001 -> 01011011
10101011 -> 11110001
00010101 -> 01001111
00000101 -> 01011111
00110101 -> 01101111
01000011 -> 00011001
10101100 -> 11110110
00111100 -> 01100110
01011001 -> 00000011
00001110 -> 01010100
11100011 -> 10111001
11110101 -> 10101111
01101111 -> 00110101

Now, determine the output for: 00010010",01001000,bit_manipulation,xor_5a,synthetic_v3
synthetic_v3_equ_000005,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
`\` = (*(
%^<%/ = #;}#<
^@(%? = ;)/#?
]}('_ = $~/]^
~+[ = ""-[
$""`{@_ = |:(&)^
Now, determine the result for: [`$'?",[(|]?,equation_symbol_transformation,symbol_substitution,synthetic_v3
synthetic_v3_gra_000005,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 5.16s, distance = 189.17 m
For t = 1.2s, distance = 10.23 m
For t = 2.17s, distance = 33.46 m
For t = 2.3s, distance = 37.59 m
For t = 2.46s, distance = 43.00 m
For t = 1.80s, distance = 23.02 m
For t = 4.47s, distance = 141.96 m
For t = 5.7s, distance = 230.84 m
Now, determine the falling distance for t = 1.27s given d = 0.5*g*t^2.",11.46,gravity_formula,gravity_constant,synthetic_v3
synthetic_v3_num_000005,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
237 -> CCXXXVII
386 -> CCCLXXXVI
64 -> LXIV
5 -> V
84 -> LXXXIV
Now, write the number 292 in the Wonderland numeral system.",CCXCII,numeral_system,roman_numeral,synthetic_v3
synthetic_v3_tex_000005,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
odn xjyfnp iso rlpfk -> the golden cat finds
odn dlffnp fjx knnk -> the hidden dog sees
odn uqlxdo iso rjyyjak -> the bright cat follows
iso uhlyfk msyynw -> cat builds valley
odn zqlpinkk aqlonk odn xjyfnp iskoyn -> the princess writes the golden castle
Now, decrypt the following text: odn dlffnp iso uhlyfk",the hidden cat builds,text_decryption,monoalphabetic_substitution,synthetic_v3
synthetic_v3_uni_000005,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
41.64 m becomes 28.94
2.9 m becomes 2.02
26.68 m becomes 18.54
77.41 m becomes 53.80
67.50 m becomes 46.91
72.11 m becomes 50.12
Now, convert the following measurement: 28.67 m",19.93,unit_conversion,linear_scale,synthetic_v3
synthetic_v3_bit_000006,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11111111 -> 11010111
00111101 -> 11011100
00010010 -> 01100000
10101010 -> 10000010
10010000 -> 01101010
10111101 -> 11011110
00100101 -> 10111100
10010100 -> 01111010
11010101 -> 01111111
11101101 -> 10011111

Now, determine the output for: 01001011",00000101,bit_manipulation,rotl2_xor_28,synthetic_v3
synthetic_v3_equ_000006,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
85-11 = 74
58-82 = 30
51-80 = 57
21'90 = 80
73'97 = 31
56@79 = 23
26'23 = 48
76*16 = 37
Now, determine the result for: 88'13",84,equation_symbol_transformation,numeric_operator_rules,synthetic_v3
synthetic_v3_gra_000006,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 5.15s, distance = 206.08 m
For t = 4.05s, distance = 127.45 m
For t = 5.50s, distance = 235.04 m
For t = 4.33s, distance = 145.68 m
For t = 4.20s, distance = 137.06 m
For t = 0.90s, distance = 6.29 m
For t = 2.4s, distance = 44.76 m
For t = 2.47s, distance = 47.40 m
Now, determine the falling distance for t = 2.88s given d = 0.5*g*t^2.",64.45,gravity_formula,gravity_constant,synthetic_v3
synthetic_v3_num_000006,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
158 -> CLVIII
16 -> XVI
28 -> XXVIII
195 -> CXCV
Now, write the number 293 in the Wonderland numeral system.",CCXCIII,numeral_system,roman_numeral,synthetic_v3
synthetic_v3_tex_000006,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ujv weruvkclor ruotvbu acbtr -> the mysterious student finds
hkcbpvrr tkydr tllk -> princess draws door
jyuuvk dkcuvr wyh -> hatter writes map
jyuuvk lhvbr ujv ikcqju wckklk -> hatter opens the bright mirror
jyuuvk lhvbr wlobuycb -> hatter opens mountain
Now, decrypt the following text: ruotvbu tkydr wyh",student draws map,text_decryption,monoalphabetic_substitution,synthetic_v3
synthetic_v3_uni_000006,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
40.46 m becomes 18.61
37.9 m becomes 17.43
13.1 m becomes 6.03
64.7 m becomes 29.76
Now, convert the following measurement: 20.5 m",9.43,unit_conversion,linear_scale,synthetic_v3
synthetic_v3_bit_000007,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10111000 -> 01110000
11110010 -> 00100010
10111010 -> 00110000
00000111 -> 10001101
01110100 -> 01000011
11000001 -> 11101110
11101000 -> 01111010
10011000 -> 01110100
00110010 -> 00100001
00101100 -> 01011001
11010101 -> 11000110
00001100 -> 01011101
01110110 -> 00000011
11111101 -> 11010010

Now, determine the output for: 10111111",10010000,bit_manipulation,reverse_xor_6d,synthetic_v3
synthetic_v3_equ_000007,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
76-81 = 84
49-46 = 03
96)64 = 50
36|14 = 15
46+50 = 16
33""59 = 57
88-59 = 73
84""24 = 66
Now, determine the result for: 61""47",47,equation_symbol_transformation,numeric_operator_rules,synthetic_v3
synthetic_v3_gra_000007,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.0s, distance = 39.78 m
For t = 3.49s, distance = 121.13 m
For t = 2.52s, distance = 63.15 m
For t = 1.57s, distance = 24.51 m
For t = 5.02s, distance = 250.62 m
For t = 5.15s, distance = 263.77 m
For t = 2.5s, distance = 62.16 m
Now, determine the falling distance for t = 4.88s given d = 0.5*g*t^2.",236.83,gravity_formula,gravity_constant,synthetic_v3
synthetic_v3_num_000007,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
244 -> CCXLIV
16 -> XVI
178 -> CLXXVIII
208 -> CCVIII
296 -> CCXCVI
334 -> CCCXXXIV
Now, write the number 275 in the Wonderland numeral system.",CCLXXV,numeral_system,roman_numeral,synthetic_v3
synthetic_v3_tex_000007,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
hqg yxjtgf txy uqiege -> the golden dog chases
blggf xogfe cio -> queen opens map
txy uqiege ckppxp -> dog chases mirror
hqg yxjtgf qihhgp egge -> the golden hatter sees
opkfugee wkfte hqg qkttgf txxp -> princess finds the hidden door
Now, decrypt the following text: txy xogfe ckppxp",dog opens mirror,text_decryption,monoalphabetic_substitution,synthetic_v3
synthetic_v3_uni_000007,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
27.46 m becomes 43.91
72.36 m becomes 115.70
35.17 m becomes 56.24
31.97 m becomes 51.12
7.26 m becomes 11.61
Now, convert the following measurement: 11.83 m",18.92,unit_conversion,linear_scale,synthetic_v3
synthetic_v3_bit_000008,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00010110 -> 11100111
00000001 -> 00001111
01001011 -> 01011101
01111010 -> 11010001
01101111 -> 01111001
01001101 -> 00111101
10111001 -> 00010010
01110101 -> 00100001
10111000 -> 10010010
00001000 -> 10011111
10101101 -> 00111010
01000001 -> 00001101
10101110 -> 11111010

Now, determine the output for: 10000110",11101110,bit_manipulation,reverse_xor_8f,synthetic_v3
synthetic_v3_equ_000008,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
48|18 = 47
81|40 = 83
66@79 = 24
44@42 = 68
38*85 = 8538
98|81 = 80
47|29 = 55
Now, determine the result for: 22@96",82,equation_symbol_transformation,numeric_operator_rules,synthetic_v3
synthetic_v3_gra_000008,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.00s, distance = 13.08 m
For t = 0.84s, distance = 2.31 m
For t = 4.55s, distance = 67.70 m
For t = 5.72s, distance = 106.99 m
For t = 1.18s, distance = 4.55 m
Now, determine the falling distance for t = 3.28s given d = 0.5*g*t^2.",35.18,gravity_formula,gravity_constant,synthetic_v3
synthetic_v3_num_000008,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
316 -> CCCXVI
253 -> CCLIII
321 -> CCCXXI
137 -> CXXXVII
2 -> II
294 -> CCXCIV
Now, write the number 353 in the Wonderland numeral system.",CCCLIII,numeral_system,roman_numeral,synthetic_v3
synthetic_v3_tex_000008,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
gkw knrrwb rqozlb hqngwf -> the hidden dragon writes
gkw jufgwqnlif xnqr hqngwf -> the mysterious bird writes
aiwwb ekofwf doccwu -> queen chases valley
gkw hnfw hnpoqr xincrf -> the wise wizard builds
hnpoqr qworf jnqqlq -> wizard reads mirror
Now, decrypt the following text: gkw xnqr ekofwf gkw hnfw jnqqlq",the bird chases the wise mirror,text_decryption,monoalphabetic_substitution,synthetic_v3
synthetic_v3_uni_000008,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
21.5 m becomes 10.86
34.4 m becomes 17.37
41.94 m becomes 21.18
3.5 m becomes 1.77
23.2 m becomes 11.72
4.09 m becomes 2.07
Now, convert the following measurement: 59.97 m",30.28,unit_conversion,linear_scale,synthetic_v3
synthetic_v3_bit_000009,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01110000 -> 10100110
00110111 -> 00000101
01101001 -> 00101010
11110101 -> 01100100
10011111 -> 01010001
01101000 -> 10101010
10100010 -> 11001111
01001001 -> 00111010
11100111 -> 01101101
01011101 -> 00110000
01110100 -> 10100100

Now, determine the output for: 11010111",01110101,bit_manipulation,rotl7_xor_9e,synthetic_v3
synthetic_v3_equ_000009,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
92+58 = 13
95-41 = 4195
12*81 = 71
30-51 = 5130
90""64 = 36
61-63 = 6361
30|93 = 70
Now, determine the result for: 96|20",80,equation_symbol_transformation,numeric_operator_rules,synthetic_v3
synthetic_v3_gra_000009,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.64s, distance = 33.59 m
For t = 4.56s, distance = 100.23 m
For t = 4.30s, distance = 89.12 m
For t = 5.22s, distance = 131.34 m
For t = 2.32s, distance = 25.94 m
For t = 1.83s, distance = 16.14 m
For t = 2.1s, distance = 21.26 m
Now, determine the falling distance for t = 2.61s given d = 0.5*g*t^2.",32.83,gravity_formula,gravity_constant,synthetic_v3
synthetic_v3_num_000009,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
333 -> CCCXXXIII
350 -> CCCL
363 -> CCCLXIII
60 -> LX
170 -> CLXX
205 -> CCV
Now, write the number 196 in the Wonderland numeral system.",CXCVI,numeral_system,roman_numeral,synthetic_v3
synthetic_v3_tex_000009,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
scb aplfcs whbbk mgbki -> the bright queen opens
cossbp ahlyji jmmp -> hatter builds door
jmf jpoqi tog -> dog draws map
scb ilybks gplkrbii rcoibi -> the silent princess chases
qleopj mgbki abclkj roisyb -> wizard opens behind castle
Now, decrypt the following text: whbbk ahlyji tog",queen builds map,text_decryption,monoalphabetic_substitution,synthetic_v3
synthetic_v3_uni_000009,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
24.06 m becomes 37.49
64.56 m becomes 100.58
26.37 m becomes 41.08
Now, convert the following measurement: 69.0 m",107.50,unit_conversion,linear_scale,synthetic_v3
synthetic_v3_bit_000010,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01000110 -> 00000111
11000010 -> 10010111
11010001 -> 11110101
00001011 -> 10101110
01001110 -> 00000110
11101001 -> 11110010
00010010 -> 10001101
01100101 -> 01100011
01100010 -> 10000011
10110101 -> 01111001
00110100 -> 01001001
01001101 -> 01100110

Now, determine the output for: 00000100",01001111,bit_manipulation,rotl5_xor_cf,synthetic_v3
synthetic_v3_equ_000010,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
~?<[ = &{(<
@`<<* = +?((*
^?{) = -{$#
?'} = {:|
?!;-"" = {`/_[
}_[{# = |\<$!
Now, determine the result for: ?{{",{$$,equation_symbol_transformation,symbol_substitution,synthetic_v3
synthetic_v3_gra_000010,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.75s, distance = 36.98 m
For t = 0.8s, distance = 1.68 m
For t = 3.98s, distance = 41.66 m
For t = 2.97s, distance = 23.20 m
For t = 5.74s, distance = 86.65 m
For t = 1.24s, distance = 4.04 m
Now, determine the falling distance for t = 5.3s given d = 0.5*g*t^2.",73.88,gravity_formula,gravity_constant,synthetic_v3
synthetic_v3_num_000010,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
290 -> CCXC
327 -> CCCXXVII
397 -> CCCXCVII
168 -> CLXVIII
97 -> XCVII
Now, write the number 98 in the Wonderland numeral system.",XCVIII,numeral_system,roman_numeral,synthetic_v3
synthetic_v3_tex_000010,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ctg mvag zfexny zfema -> the wise dragon draws
hvfz oteaga infgac -> bird chases forest
dqggy oteaga uncvny -> queen chases potion
ctg oec injjnma ctg wexvoej xefzgy -> the cat follows the magical garden
mvkefz injjnma ctg hfvxtc pejjgl -> wizard follows the bright valley
Now, decrypt the following text: zfexny oteaga uncvny",dragon chases potion,text_decryption,monoalphabetic_substitution,synthetic_v3
synthetic_v3_uni_000010,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
42.3 m becomes 32.99
45.33 m becomes 35.36
16.7 m becomes 13.03
Now, convert the following measurement: 58.79 m",45.86,unit_conversion,linear_scale,synthetic_v3
synthetic_v3_bit_000011,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00010010 -> 00010000
00001111 -> 10101000
11011111 -> 10100011
11010111 -> 10110011
01100011 -> 10011110
10000000 -> 01011001
01110000 -> 01010110
01101010 -> 00001110
11111100 -> 01100111
11001111 -> 10101011
00000011 -> 10011000
01000010 -> 00011010

Now, determine the output for: 01100000",01011110,bit_manipulation,reverse_xor_58,synthetic_v3
synthetic_v3_equ_000011,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
_\""\>- = -'}'^\
+~':?- = %!{;<\
$`*`% = [?/?&
(<! = ~()
!@!%] = )_)&]
||~? = $$!<
Now, determine the result for: (%\",~&',equation_symbol_transformation,symbol_substitution,synthetic_v3
